reviewBody,alternativeName
"Imagens que constam na internet desde outubro do ano passado tem sido disseminadas como se fossem da manifestação a favor do governo Bolsonaro em Vitória, no Espírito Santo, no domingo 26. Aos Fatos identificou que os registros constam em sites e perfis ao menos desde outubro de 2018, o que indica serem de passeatas por Bolsonaro realizadas na capital capixaba antes do segundo turno das eleições presidenciais.",Falso
"Além do deputado já ter negado publicamente a autoria da mensagem, a peça apresenta vários indícios de que é uma montagem. Por exemplo: apesar de trazer o nome e a foto da página oficial de Pimenta no Facebook, sugerindo que o comentário foi postado ali, há a indicação do símbolo de somente amigos, opção de publicação disponível apenas para perfis pessoais.",Falso
"Não é verdade que o presidente Jair Bolsonaro assinou um decreto no dia 17 de maio proibindo o consumo de drogas e a nudez dentro das universidades brasileiras. Além de não existir tal decreto e de o uso de drogas ser proibido no Brasil desde 1976, a informação foi publicada originalmente por um site satírico.",Falso
"Não é verdade que o filho de Anderson Gomes, motorista da vereadora Marielle Franco PSOL-RJ também assassinado no dia 14 de março de 2018, não tem direito à pensão pela morte do pai porque Anderson não tinha carteira assinada. Segundo informação falsa que circula nas redes sociais, apenas a filha de Marielle teria direito à pensão do INSS até completar os 21 anos.",Falso
" uma montagem a imagem em que o presidente Jair Bolsonaro PSL assiste a um vídeo do ex-presidente Luiz Inácio Lula da Silva PT em um museu de Dallas, nos Estados Unidos. A foto original, tirada no dia 15 de maio, mostra a equipe do governo brasileiro em visita ao museu The Sixth Floor, que conta a história de vida do ex-presidente americano John F. Kennedy.  ele, inclusive, quem aparece na tela observada por Bolsonaro.",Falso
" falso que a revista americana Time tenha publicado uma charge que simbolizaria o presidente Jair Bolsonaro protegendo o Brasil do socialismo. A imagem, que mostra um soldado sendo alvejado ao proteger uma criança, é um meme que já circula na internet desde 2016, quando o desenho foi publicado em uma página no Facebook.",Falso
" falso que policiais de 12 estados anunciaram paralisação dos serviços em apoio aos atos programados para o dia 26 de maio a favor do governo. As polícias de São Paulo e Rio de Janeiro, as únicas citadas nominalmente em publicação que circula nas redes, afirmaram não ter nenhuma informação sobre essa suposta paralisação.",Falso
" falso que o ministro da Justiça e Segurança Pública, Sérgio Moro, disse que as manifestações pela Educação realizadas na última quarta-feira 15 foram feitas por meia dúzia de estudantes despreparados e que os protestos não vão atrapalhar o governo. Além de não haver registro de que Moro tenha feito tal declaração, o ministro disse, em uma entrevista à Globo News, que considerava a manifestação natural.",Falso
"São de manifestações antigas as fotos utilizadas por meme que circula pelas redes sociais sugerindo que os protestos realizados nesta quarta-feira 15 privilegiaram outras pautas políticas em detrimento da Educação. Aos Fatos verificou que:1. A primeira imagem, de um cartaz Lula Livre, já tinha sido publicada em novembro de 2018 e indica ter sido tirada no acampamento de mesmo nome, em Curitiba;2. A foto de dois homens se beijando é, na verdade, de um beijaço ocorrido em Ribeirão Preto SP em 2015;3. Já a imagem de um incêndio é da primeira manifestação contra o aumento das tarifas de ônibus, em junho de 2013, em São Paulo;4.Aúltima foto, por mais que retrate uma manifestação contra os cortes anunciados pelo governo Bolsonaro, não foi registrada nesta quarta-feira 15, mas em abril, logo após o anúncio de bloqueio de verbas.",Falso
"A foto de uma faixa com os dizeres Fora Bolsonaro e Liberdade para Lula foi estendida por militantes do PCO Partido da Causa Operária em ato no dia 31 de março deste ano em repúdio às celebrações pelo golpe militar de 1964, não em uma das manifestações desta quarta-feira 15 contra o corte de despesas na Educação, como querem fazer crerpublicações que circulam nas redes sociais.",Falso
Uma foto que mostra um protesto ocorrido em março de 2016 contra o impeachment da ex-presidente Dilma Rousseff PT começou a ser compartilhada na tarde desta quarta-feira 15 nas redes sociais como se retratasse uma das várias manifestações pelo país contra os cortes no orçamento do Ministério da Educação. A imagem exibe uma multidão vestindo roupas vermelhas e portando bandeiras do PT e da CUT Central nica dos Trabalhadores.,Falso
" falsa a informação de que a ministra da Mulher, da Família e dos Direitos Humanos, Damares Alves, pretende revogar a Lei Maria da Penha, que visa a proteger mulheres vítimas de violência doméstica. Além de não ter poder para revogar uma lei federal, Damares também já se mostrou favorável ao texto.",Falso
"Uma notícia falsa surgida em 2016 voltou a ganhar fôlego nas redes sociais nos últimos dias: uma nova animação infantil da Disney terá uma cena de beijo entre as personagens Branca de Neve e Anna, de Frozen. A imagem que serviria como prova desta afirmação é, na verdade, parte de uma série de 12 gravuras produzidas há três anos pelo artista norte-americano Isaiah Stephens, que retratam as princesas da Disney como lésbicas.",Falso
"Uma foto da prisão de Rubens Miguel da Silva, que, em 2007, tentou embarcar em um avião vestido de padre e com três quilos de cocaína escondidos, tem sido compartilhada nas redes sociais como se ele fosse um falso sacerdote que foi detido após visitaro ex-presidente Luiz InácioLula da Silva PTna prisão.",Falso
" falso que o petista Fernando Haddad disse que o presidente da Venezuela, Nicolás Maduro, era exemplo e inspiração e que a culpa da crise vivenciada no país vizinho era da oposição. Além de não existir registro de declaração semelhante, a assessoria de Haddad nega que ele tenha afirmado algo parecido.",Falso
"Não foi tirada no Brasil nem tem relação com qualquer universidade federal brasileira a foto em que um artista esguicha tinta de seu próprio ânus em uma tela branca. A imagem, na verdade, é de uma série performática do americano Keith Boadwee realizada em 1995. A foto vem sendo utilizada como se fosse um registro de um suposto ateliê de arte anal criado por alunos de alguma instituição federal.",Falso
" falsa a legenda que acompanha foto de uma mulher segurando uma pilha de pinos de cocaína. Segundo a peça de desinformação, o lixo foi encontrado na Ufes Universidade Federal do Espírito Santo, mas, na verdade, a imagem registra uma ação realizada pelo Instituto EcoFaxina no manguezal de Santos SP no final de abril.",Falso
"Não é verdade que o presidente Jair Bolsonaro PSL doou R$ 223,8 milhões para auxiliar o autoproclamado presidente venezuelano Juan Guaidó a tirar Nicolás Maduro do poder. A informação retira o número de uma Medida Provisória assinada pelo presidente para auxiliar a assistência emergencial aos cidadãos venezuelanos que chegarem ao Brasil.",Falso
" falso que, em dez anos, reitores da UFRJ Universidade Federal do Rio de Janeiro desviaram R$ 500 milhões em verbas públicas, como afirma, em vídeo, Regina Villela, youtuber e candidata derrotada a deputada federal pelo PSL do Ceará nas últimas eleições. Na única ocorrência deste tipo, o MPF Ministério Público Federal denunciou os ex-reitores Aloísio Teixeira e Carlos Antônio Levi da Conceição em 2012 por improbidade administrativa e os acusou do desvio de R$ 50 milhões, valor dez vezes inferior ao citado na gravação.",Falso
"Não é verdade que a Secretaria de Educação do Distrito Federal ofereceu um curso obrigatório para ensinar professores a &#39;atrapalhar o governo Bolsonaro&#39;. A desinformação surgiu em correntes nas redes sociais no ano passado, antes da posse do atual presidente, e voltou a circular, reformulada, nesta semana.Ao Aos Fatos, oórgão negoua veracidade do boato.",Falso
"Um vídeo com críticas do sociólogo Francisco de Oliveira ao ex-presidente Luiz Inácio Lula da Silva PT no programa Roda Viva, da TV Cultura, em 2012, tem sido veiculado nas redes sociais nos últimos dias como se o entrevistado fosse o frade dominicano e jornalista Frei Betto. Fundador do PT e professor aposentado da USP, Oliveira disse durante a entrevista que Lula era uma pessoa que não tem caráter e um oportunista.",Falso
"Não é verdade que o inverno de 2019 no Brasil será o mais frio dos últimos cem anos, como afirmam diversas publicações com milhares de compartilhamentos nas redes sociais. A desinformação foi desmentida por institutos meteorológicos, como o Climatempo, e tem origem em um boato que surgiu na internet no ano passado.",Falso
"Como informou nota do Vaticano publicada nesta terça-feira 12, teve caráter pessoal a visita de ontem do advogado argentino Juan Grabois à carceragem da Polícia Federal em Curitiba, onde Lula segue preso. O terço levado por ele não foi enviado, mas abençoado por Francisco, disse a Santa Sé, que esclareceu ainda: terços como esse são levados, como o Santo Padre deseja, a tantos prisioneiros do mundo sem entrar no mérito de realidades particulares.",Verdadeiro
"Fernando Haddad PT, em entrevista no Roda Viva, da TV Cultura., disse que hoje a classificação do Brasil é superior à da época de Fernando Henrique Cardoso.",Verdadeiro
Corrente que circula no WhatsApp diz que Haddad é réu por improbidade em ação que apura prejuízo milionário em construção de ciclovias.,Verdadeiro
Corrente que circula no WhatsApp diz que Haddad é acusado de enriquecimento ilícito por caixa 2 em esquema com empreiteiras.,Verdadeiro
Corrente que circula no WhatsApp diz que Haddad é acusado de improbidade em ação que investiga desvio de R$ 130 milhões do Theatro Municipal.,Verdadeiro
Corrente que circula no WhatsApp diz que Haddad deixou a prefeitura de São Paulo avaliado como um dos piores prefeitos da história.,Verdadeiro
Corrente afirma que Bolsonaro triplicou o salário da esposa quando ela trabalhou no seu gabinete.,Verdadeiro
"Corrente afirma que Bolsonaro contratou uma funcionária fantasma com a verba do seu gabinete. Ela vende açaí em Angra dos Reis, onde ele tem uma mansão.",Verdadeiro
Corrente afirma que Bolsonaro ocultou patrimônio pessoal da Justiça Eleitoral em 2006.,Verdadeiro
"Fernando Haddad, candidato à Presidência pelo PT, disse, em entrevista à revista Carta Capital, que há países tão desiguais como o nosso que não têm uma violência tão grande.",Verdadeiro
"Mauro Benevides, economista da campanha de Ciro Gomes PDT, disse, em entrevista ao programa Roda Viva, da TV Cultura, que, de 1947 a 2017, o setor público brasileiro tem a menor taxa de investimento do setor público da história, 1,8% do PIB.",Verdadeiro
"Eduardo Giannetti, economista da campanha de Marina Silva REDE, disse, em entrevista à Central das Eleições, da GloboNews, que países que gastam mais ou menos o mesmo dinheiro público que o Brasil por aluno  como Chile, México e Turquia  têm resultado educacional superior ao nosso no Pisa, enquanto países que gastam menos que o Brasil por aluno, como Colômbia e Indonésia, têm resultados iguais aos do Brasil.",Verdadeiro
"Fernando Haddad PT, em entrevista ao Canal Livre, disse que quem paga mais imposto no Brasil, proporcionalmente, é o pobre.",Verdadeiro
"Ciro Gomes PDT, em entrevista com Mariana Godoy, afirmou que o Ceará é o estado hoje que tem proporcionalmente a maior população de estudantes de ensino médio em tempo integral em escolas profissionalizantes.",Verdadeiro
"Eduardo Jorge PV, candidato a vice-presidente na chapa de Marina Silva REDE, em entrevista ao programa Hora do Voto, disse que o Brasil gasta R$ 3 por pessoa por dia para fazer desde vacina até transplante no SUS.",Verdadeiro
"Eduardo Jorge PV, candidato a vice-presidente na chapa de Marina Silva REDE, em vídeo no Facebook, afirmou que os Estados Unidos perderam 60 mil homens na guerra do Vietnã inteira e o Brasil perde isso todos os anos.",Verdadeiro
"Ana Amélia PP, candidata a vice-presidente na chapa de Geraldo Alckmin PSDB, em entrevista à Folha de S.Paulo, disse que, em 1986, não havia lei de nepotismo.",Verdadeiro
"Manuela Dvila PCdoB, candidata a vice-presidente na chapa de Fernando Haddad PT, em post publicado em seu Facebook, disse que, nos 10 maiores bancos do país, as mulheres representam apenas 8% dos cargos de altos executivos e 10% dos membros do conselho.",Verdadeiro
"João Goulart Filho PPL, no plano de governo registrado no Tribunal Superior Eleitoral TSE, afirmou que mais de 100 milhões de pessoas utilizam medidas alternativas, como fossas e esgoto a céu aberto, para despejar os dejetos.",Verdadeiro
"João Amoêdo NOVO, no plano de governo registrado no Tribunal Superior Eleitoral TSE, afirmou que mais de 20% de brasileiros dependem do Bolsa Família.",Verdadeiro
"lvaro Dias Podemos afirmou, no seu plano de governo, que o investimento nacional chegou em 2013 a 21% do PIB, para em seguida apresentar quedas constantes, atingindo patamares inferiores a 16%.",Verdadeiro
"Ciro Gomes PDT afirmou, em seu plano de governo, que o Brasil foi o local que mais recebeu escravos nas Américas",Verdadeiro
"Em seu programa de governo, Jair Bolsonaro PSL afirmou que o Brasil gasta anualmente um Plano Marshall, que reconstruiu a Europa após a Segunda Guerra Mundial, com o pagamento de juros.",Verdadeiro
"Luiz Inácio Lula da Silva PT, afirmou que os alunos do ProUni têm desempenho melhor do que os seus colegas.",Verdadeiro
"Geraldo Alckmin PSDB, em entrevista para o portal Metrópoles, afirmou que, hoje, em 10% dos 5.570 municípios, o câncer é a principal causa de morte.",Verdadeiro
"Luiz Inácio Lula da Silva PT, em carta enviada ao Congresso Brasileiro de Saúde Coletiva, disse que, em 2007, o Congresso Nacional, contra a sua vontade e decisão, extinguiu a CPMF e na prática impediu a sua aplicação integral na saúde como propôs.",Verdadeiro
"Jair Bolsonaro PSL afirmou que, nos Estados Unidos, o número de mortes por 100 mil habitantes é na ordem de cinco vezes menos do que aqui.",Verdadeiro
Marina Silva Rede afirmou que cerca de 40% dos crimes contra as mulheres aconteceram dentro de casa.,Verdadeiro
O candidato à Presidência Ciro Gomes PDT afirmou que há 63 milhões de brasileiros com nome no SPC.,Verdadeiro
O candidato à Presidência Ciro Gomes PDT afirmou que o Ceará tem 77 das 100 melhores escolas básicas do Brasil.,Verdadeiro
O candidato à Presidência Ciro Gomes PDT afirmou que a mulher brasileira ganha 76% do salário que o homem ganha fazendo o mesmo serviço pela mesma jornada de trabalho.,Verdadeiro
"O presidenciável Paulo Rabello PSC afirmou que mais de 33 mil morrem por ano, na faixa de 15 a 19 anos, por morte violenta.",Verdadeiro
O presidenciável Paulo Rabello PSC afirmou que o Brasil gasta em educação tanto quanto a maior parte dos países em proporção ao seu PIB.,Verdadeiro
"O pré-candidato à Presidência Geraldo Alckmin PSDB afirmou que, na maioria das democracias do mundo, dois, no máximo três partidos, têm 70% dos votos do parlamento.' ",Verdadeiro
O pré-candidato à Presidência Geraldo Alckmin PSDB afirmou que cresce a mais de 20% a produção de gás natural do pré-sal na bacia de Santos.,Verdadeiro
"O pré-candidato à Presidência Geraldo Alckmin PSDB afirmou que em média 96% dos presos voltam para os presídios após saídas temporárias para cumprir a pena e 4% desaparecem, viram fugitivos, são presos e isso pode piorar a progressão de pena.",Verdadeiro
"O pré-candidato à Presidência Geraldo Alckmin PSDB afirmou que, hoje, os gastos previdenciários passaram de 10% e o investimento foi de 1,2% do PIB.",Verdadeiro
O pré-candidato à Presidência Geraldo Alckmin PSDB afirmou que o Brasil da década de 30 a 80 foi o país que mais cresceu no mundo.,Verdadeiro
O pré-candidato à Presidência Levy Fidelix afirmou que a dívida hoje do Brasil está por volta de R$ 5 trilhões.,Verdadeiro
"A população carcerária brasileira chegou a 726.712 presos em junho de 2016 . Segundo o Infopen, cerca de 40% deles eram presos provisórios, ou seja, ainda não possuíam condenação judicial, o que equivale a 292.450 presos,",Verdadeiro
"De acordo com a Pesquisa da Pecuária Municipal PPM do IBGE em 2016, existiam 218 milhões de bovinos no Brasil. Já a projeção para a população naquele ano, também feita pelo IBGE, era de 206 milhões.",Verdadeiro
Não existe uma lei de aprendizagem específica para as micro e pequenas empresas no Brasil,Verdadeiro
"Afif aponta que são mais de 38 mil os imóveis de utilização pública, ou seja, os que estão em uso para o serviço público. O número corresponde ao indicado pela SPU em maio de 2018",Verdadeiro
O pré-candidato à Presidência Rodrigo Maia DEM afirmou que 55% das pessoas que estão na extrema pobreza estão no Nordeste.,Verdadeiro
"O presidenciável Aldo Rebelo SD afirmou que, quando houve uma audiência sobre o Código Florestal no Supremo Tribunal Federal, o Ibama e o Ministério do Meio Ambiente foram lá defendê-lo.",Verdadeiro
"Mensagem de WhatsApp afirma que, quando estourou a dívida externa com Itamar, Parente estava no FMI.",Verdadeiro
"Mensagem de WhatsApp afirma que, quando faltou gasolina, Parente estava na Petrobras.",Verdadeiro
"Em entrevista à TV Folha, o pré-candidato Henrique Meirelles MDB disse que grande parte da dívida foi formada por despesas da previdência nos últimos anos.",Verdadeiro
"Em entrevista, o governador de São Paulo, Geraldo Alckmin PSDB, afirmou que, no ano passado, o estado reduziu em 12,8% o roubo de carro e em 6% o latrocínio.",Verdadeiro
"Uma mensagem acompanhada de um áudio que circula no WhatsApp, atribuído à Voz do Brasil, diz que não há déficit na Previdência",Verdadeiro
"Em discurso de apresentação de sua pré-candidatura à Presidência, Marina Silva Rede afirmou que o déficit público só aumentou no governo Temer.",Verdadeiro
"Em discurso de apresentação de sua pré-candidatura à Presidência, Marina Silva Rede afirmou que de 60 mil que são assassinados por ano pela violência, 30 mil são jovens.",Verdadeiro
O ministro do Supremo Tribunal Federal STF Gilmar Mendes afirmou em entrevista que o Brasil tem uma das Justiças criminais mais ineficientes do mundo.,Verdadeiro
"O ministro do Supremo Tribunal Federal STF Gilmar Mendes afirmou em entrevista que crimes de júri, homicídio e tentativa de homicídio dolosos, com prescrição de 20 anos, acabam prescrevendo no Brasil.",Verdadeiro
"Em discurso de encerramento da caravana de Minas Gerais, o ex-presidente Luiz Inácio Lula da Silva afirmou que o foi o presidente que mais fez universidades na história do país.",Verdadeiro
"Em discurso de encerramento da caravana de Minas Gerais, o ex-presidente Luiz Inácio Lula da Silva afirmou que formalizou mais de 6 milhões de micro e pequenas empresas.",Verdadeiro
"Em parecer técnico elaborado pela Secretaria do Tesouro Nacional, ligada ao Ministério da Fazenda, técnicos pedem o fim da Universidade Estadual do Rio de Janeiro Uerj e a demissão de servidores.",Verdadeiro
"Em discurso no plenário da Câmara, o deputado federal Alessandro Molon Rede-RJ afirmou que a adoção do distritão vai dificultar a renovação do Parlamento. Segundo ele, o sistema desperdiça votos e dificulta a representação de minorias.",Verdadeiro
"O deputado federal Paulo Abi-Ackel PSDB-MG, relator do parecer que rejeita a denúncia contra Temer, afirmou que a decisão da Câmara não altera o destino da denúncia oferecida contra o presidente Michel Temer pelo procurador-geral da República, Rodrigo Janot. Ela será analisada quando Temer deixar o cargo.",Verdadeiro
"O deputado federal Paulo Abi-Ackel PSDB-MG, relator do parecer que rejeita a denúncia contra Temer, afirmou que, quando Temer assumiu, o país se encontrava literalmente paralisado, com as contas públicas em desordem, déficit fiscal crescente, indústrias paradas e exportações em colapso. A esse quadro, somavam-se danos como inflação em alta, juros insuportáveis, além de desastres na Petrobras e no setor elétrico.",Verdadeiro
"Em discurso na Câmara dos Deputados, o deputado federal Carlos Zarattini PT-SP, líder do PT na Câmara, afirmou que há 500 mil famílias na fila de espera do Bolsa Família.",Verdadeiro
"De acordo com o sistema Geopresídios, mantido pelo Conselho Nacional de Justiça CNJ, há hoje 99.427 presos em regime semiaberto no Brasil.",Verdadeiro
"O senador Paulo Paim PT-RS afirmou, em relatório da reforma trabalhista aprovado na Comissão de Assuntos Sociais do Senado, que muitos direitos trabalhistas relevantes estão previstos ou regulamentados apenas na CLT e em outras leis ordinárias.",Verdadeiro
"Circulou nas redes sociais, neste domingo 21, um texto atribuído ao desembargador aposentado Lauro Pacheco de Medeiros Filho com fortes críticas ao senador afastado Aécio Neves PSDB-MG. Nele, o pai do advogado Frederico Medeiros, preso na semana passada por buscar parte da propina acertada pelo primo com o dono da JBS, faz um desabafo.",Verdadeiro
"Em 2016, foram gastos R$ 28,5 bilhões em benefícios do Bolsa Família, que atenderam 13,5 milhões de famílias.",Verdadeiro
"De acordo com o último boletim estatístico da Previdência Social, 49,3% dos benefícios concedidos pelo Regime Geral de Previdência Social RGPS equivalem a um salário mínimo, 33% ficam entre um e dois salários mínimos e 8,9% entre dois e três salários mínimos. Portanto, 91,2% dos benefícios do RGPS encontra-se na faixa mencionada.",Verdadeiro
"Segundo dados do Banco Mundial, que se baseia em diversas fontes, entre eles os censos de diversos países e relatórios da divisão de população da ONU, nos últimos cinco anos a população brasileira aumentou, em média, 1,8 milhão de pessoas por ano",Verdadeiro
"Aprovado em dezembro pelo Congresso Nacional, o orçamento prevê uma arrecadação de R$ 3,505 trilhões em 2017. Do montante das despesas, R$ 1,72 trilhão estão reservados para o pagamento de juros R$ 339 bilhões, amortização R$ 437 bilhões e refinanciamento R$ 946 bilhões da dívida pública, ou 49,1% da previsão de receita para o ano. ",Verdadeiro
"Em reunião com líderes comunitários em 20 de fevereiro, o prefeito do Rio, Marcelo Crivella PRB, afirmou que a Companhia Estadual de guas e Esgotos do Rio de Janeiro Cedae não é deficitária e está dando lucro. Disse também que a cidade paga um pouco mais pelos serviços. A Cedae será privatizada em breve.",Verdadeiro
"Em mensagem enviada ao Congresso Nacional juntamente com a Proposta de Emenda Constitucional 2872016 Reforma a Previdência, o ministro da Fazenda, Henrique Meirelles, afirmou que, no Brasil, os trabalhadores que conseguem atingir 35 anos de contribuição mais cedo são os mais qualificados e que ocupam posições com maior remuneração e melhores condições de trabalho, possuindo maior estabilidade na carreira.",Verdadeiro
"Durante a sabatina a que foi submetido por sua indicação ao Supremo Tribunal Federal STF, o ministro da Justiça licenciado, Alexandre de Moraes, disse que a Constituição de 1988 é a que mais garante foro privilegiado dentre as Cartas brasileiras. E que a situação se repete se comparada a Constituições europeias.",Verdadeiro
"Em sabatina no Senado, o ministro da Justiça licenciado, Alexandre de Moraes, afirmou que não será o revisor de casos da Operação Lava Jato caso se torne ministro do Supremo Tribunal Federal.",Verdadeiro
"Em sabatina por causa de sua indicação ao STF, o ministro da Justiça licenciado, Alexandre de Moraes, afirmou que a Lei de Drogas, de 2006, abriu caminho para que usuários fossem detidos como pequenos traficantes, aumentando o número de prisões por tráfico.",Verdadeiro
"Em sabatina no Senado, o ministro da Justiça licenciado, Alexandre de Moraes, citou dados sobre o projeto de audiências de custódia realizadas em São Paulo em 2015. Segundo ele, foram realizadas 14 mil audiências de custódia em 2015. Dessas, 55% resultaram em manutenção da prisão e 45% em liberdade provisória.",Verdadeiro
"Segundo senador Alvaro Dias PV-PR, países mais endividados do que o Brasil administram melhor a sua dívida",Verdadeiro
"A senadora Vanessa Grazziotin PCdoB-AM afirmou, em 25 de outubro, que o teto de gastos no orçamento só serve para os gastos primários, ou seja, aquilo que se gasta com saúde, educação, cultura, ciência e tecnologia, segurança, agricultura, pagamento de pessoal, programas sociais. Os gastos financeiros estão fora desse limite de gastos. ",Verdadeiro
"O deputado Aliel Machado Rede-PR afirmou, durante reunião da CCJ, no dia 9 de agosto, que a PEC do teto de gastos  retrocede direitos constitucionais já garantidos, inclusive nas áreas da educação e da saúde.",Verdadeiro
"Em entrevista ao programa Roda Viva, da TV Cultura, o presidente da Câmara, Rodrigo Maia DEM-RJ, afirmou que a tese de que a CPMF acabou por completo não é verdadeira.",Verdadeiro
"O juiz Sérgio Moro, em audiência pública na comissão especial do PL 485016, que estabelece 10 medidas de combate à corrupção, afirmou que existem países mais corruptos do que o Brasil.",Verdadeiro
"Em discurso no Senado no dia 5 de julho, a senadora ngela Portela PT-RR afirmou que, nos últimos 13 anos, o governo federal passou a destinar mais recursos para educação.",Verdadeiro
